session_id,label,scenario,rule_match,privilege_escalation_flag,security_process_killed,driver_load_present,time_since_driver_load,driver_load_time,privilege_escalation_time,security_process_kill_time,burst_seconds,precursor_command_count,session_start,session_end,ground_truth_label,risk_score,alert,sequence_alert,burst_score,burst_alert
8794e0a4-e44f-4789-9c11-f8c1bc8bb389,attack,collapsed_attack,True,1,1,1,4.0,2026-09-02T07:06:30.795165+00:00,2026-09-02T07:06:31.795165+00:00,2026-09-02T07:06:34.795165+00:00,4.0,1,2026-09-02 07:06:30.795165+00:00,2026-09-02 07:06:36.795165+00:00,attack,1.0,True,False,0.0,False
87994738-60f0-456a-b81c-ee017c66fa7b,attack,delayed_attack,True,1,1,1,45.0,2026-09-02T07:06:30.798915+00:00,2026-09-02T07:06:50.798915+00:00,2026-09-02T07:07:15.798915+00:00,45.0,1,2026-09-02 07:06:30.798915+00:00,2026-09-02 07:07:40.798915+00:00,attack,1.0,True,False,0.0,False
89650fdc-2c41-44f3-9e9e-6b6a8e87f1c4,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.795556+00:00,2026-09-02T07:06:40.795556+00:00,,,0,2026-09-02 07:06:30.795556+00:00,2026-09-02 07:07:19.795556+00:00,benign,0.0,False,False,0.0,False
89c8c334-75f4-4d7c-a7a6-fba50109b6f7,attack,classic_attack,True,1,1,1,25.0,2026-09-02T07:06:30.799123+00:00,2026-09-02T07:06:38.799123+00:00,2026-09-02T07:06:55.799123+00:00,25.0,1,2026-09-02 07:06:30.799123+00:00,2026-09-02 07:07:20.799123+00:00,attack,1.0,True,False,0.0,False
8a0b4a4b-13e6-4565-b604-463211281d24,benign,benign_driver_admin,False,1,0,1,0.0,2026-09-02T07:06:30.798064+00:00,2026-09-02T07:06:32.798064+00:00,,,0,2026-09-02 07:06:30.798064+00:00,2026-09-02 07:06:38.798064+00:00,benign,0.0,False,False,0.0,False
8ab83ed4-742d-4fc3-8c38-e5442e81c7a1,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.796045+00:00,2026-09-02T07:06:40.796045+00:00,,,0,2026-09-02 07:06:30.796045+00:00,2026-09-02 07:07:27.796045+00:00,benign,0.0,False,False,0.0,False
8aba7fb7-bcd2-4b3c-a454-0eb222a2afdf,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.797450+00:00,2026-09-02T07:06:32.797450+00:00,,,1,2026-09-02 07:06:30.797450+00:00,2026-09-02 07:06:35.797450+00:00,attack,1.0,True,False,0.0,False
8adec71f-31cd-4142-8297-b8614656bf27,attack,delayed_attack,True,1,1,1,45.0,2026-09-02T07:06:30.794785+00:00,2026-09-02T07:06:50.794785+00:00,2026-09-02T07:07:15.794785+00:00,45.0,1,2026-09-02 07:06:30.794785+00:00,2026-09-02 07:07:40.794785+00:00,attack,1.0,True,False,0.0,False
8b5e3e14-fe08-403c-b8c5-a2d2a90d42b5,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.794961+00:00,2026-09-02T07:06:31.794961+00:00,2026-09-02T07:06:34.794961+00:00,4.0,1,2026-09-02 07:06:30.794961+00:00,2026-09-02 07:06:36.794961+00:00,attack,1.0,True,False,0.0,False
8b682aea-6734-475a-b181-a91a08bdac53,attack,delayed_attack,True,1,1,1,45.0,2026-09-02T07:06:30.800447+00:00,2026-09-02T07:06:50.800447+00:00,2026-09-02T07:07:15.800447+00:00,45.0,1,2026-09-02 07:06:30.800447+00:00,2026-09-02 07:07:40.800447+00:00,attack,1.0,True,False,0.0,False
8ddefb3e-315a-4930-88b5-1244587efe6d,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.798034+00:00,2026-09-02T07:06:40.798034+00:00,,,0,2026-09-02 07:06:30.798034+00:00,2026-09-02 07:07:24.798034+00:00,benign,0.0,False,False,0.0,False
8df8c1d6-382c-4dad-9bf3-b70524d7f1bb,attack,classic_attack,True,1,1,1,25.0,2026-09-02T07:06:30.792663+00:00,2026-09-02T07:06:38.792663+00:00,2026-09-02T07:06:55.792663+00:00,25.0,1,2026-09-02 07:06:30.792663+00:00,2026-09-02 07:07:20.792663+00:00,attack,1.0,True,False,0.0,False
8dfb9506-e278-40b3-9df9-3cc5581893a3,benign,benign_driver_admin,False,1,0,1,0.0,2026-09-02T07:06:30.795766+00:00,2026-09-02T07:06:32.795766+00:00,,,0,2026-09-02 07:06:30.795766+00:00,2026-09-02 07:06:38.795766+00:00,benign,0.0,False,False,0.0,False
8e8750e7-dd98-4e7e-946d-a1093002c850,attack,classic_attack,True,1,1,1,25.0,2026-09-02T07:06:30.798316+00:00,2026-09-02T07:06:38.798316+00:00,2026-09-02T07:06:55.798316+00:00,25.0,1,2026-09-02 07:06:30.798316+00:00,2026-09-02 07:07:20.798316+00:00,attack,1.0,True,False,0.0,False
8ecbcaa0-542d-417b-bd05-1af6e4922612,benign,benign_driver_admin,False,1,0,1,0.0,2026-09-02T07:06:30.796240+00:00,2026-09-02T07:06:32.796240+00:00,,,0,2026-09-02 07:06:30.796240+00:00,2026-09-02 07:06:38.796240+00:00,benign,0.0,False,False,0.0,False
8ee98b7a-2316-43b3-8cc2-56469341ceab,attack,collapsed_attack,True,1,1,1,4.0,2026-09-02T07:06:30.798504+00:00,2026-09-02T07:06:31.798504+00:00,2026-09-02T07:06:34.798504+00:00,4.0,1,2026-09-02 07:06:30.798504+00:00,2026-09-02 07:06:36.798504+00:00,attack,1.0,True,False,0.0,False
904795e9-4d05-4b9f-9a81-b23fda6bd959,attack,classic_attack,True,1,1,1,25.0,2026-09-02T07:06:30.793463+00:00,2026-09-02T07:06:38.793463+00:00,2026-09-02T07:06:55.793463+00:00,25.0,1,2026-09-02 07:06:30.793463+00:00,2026-09-02 07:07:20.793463+00:00,attack,1.0,True,False,0.0,False
906e57a0-91ed-42d0-9118-b2a521752d95,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.794233+00:00,2026-09-02T07:06:40.794233+00:00,,,0,2026-09-02 07:06:30.794233+00:00,2026-09-02 07:07:17.794233+00:00,benign,0.0,False,False,0.0,False
90afa79d-892f-4722-aa7b-75aaebd394bb,attack,collapsed_attack,True,1,1,1,4.0,2026-09-02T07:06:30.797853+00:00,2026-09-02T07:06:31.797853+00:00,2026-09-02T07:06:34.797853+00:00,4.0,1,2026-09-02 07:06:30.797853+00:00,2026-09-02 07:06:36.797853+00:00,attack,1.0,True,False,0.0,False
914052c0-b3a8-4350-bf06-3fedfe70d505,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.798577+00:00,2026-09-02T07:06:32.798577+00:00,,,1,2026-09-02 07:06:30.798577+00:00,2026-09-02 07:06:35.798577+00:00,attack,1.0,True,False,0.0,False
92ab23f2-a929-4d85-b583-1649a21101bf,attack,collapsed_attack,True,1,1,1,4.0,2026-09-02T07:06:30.795870+00:00,2026-09-02T07:06:31.795870+00:00,2026-09-02T07:06:34.795870+00:00,4.0,1,2026-09-02 07:06:30.795870+00:00,2026-09-02 07:06:36.795870+00:00,attack,1.0,True,False,0.0,False
92cf3268-f9ab-40ce-97c6-d753a6eba165,attack,delayed_attack,True,1,1,1,45.0,2026-09-02T07:06:30.799078+00:00,2026-09-02T07:06:50.799078+00:00,2026-09-02T07:07:15.799078+00:00,45.0,1,2026-09-02 07:06:30.799078+00:00,2026-09-02 07:07:40.799078+00:00,attack,1.0,True,False,0.0,False
94da2158-c8f6-4d23-8f23-33f487916c3f,attack,collapsed_attack,True,1,1,1,4.0,2026-09-02T07:06:30.794545+00:00,2026-09-02T07:06:31.794545+00:00,2026-09-02T07:06:34.794545+00:00,4.0,1,2026-09-02 07:06:30.794545+00:00,2026-09-02 07:06:36.794545+00:00,attack,1.0,True,False,0.0,False
95abf5be-dc77-44ca-9d7d-f09d776f6c2c,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.797188+00:00,2026-09-02T07:06:40.797188+00:00,,,0,2026-09-02 07:06:30.797188+00:00,2026-09-02 07:07:29.797188+00:00,benign,0.0,False,False,0.0,False
96003a91-7d8d-49d9-a006-03ecfd6f1f83,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.794419+00:00,2026-09-02T07:06:40.794419+00:00,,,0,2026-09-02 07:06:30.794419+00:00,2026-09-02 07:07:29.794419+00:00,benign,0.0,False,False,0.0,False
969f6a08-831e-42f6-b31e-0e1fa2351762,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.793991+00:00,2026-09-02T07:06:32.793991+00:00,,,1,2026-09-02 07:06:30.793991+00:00,2026-09-02 07:06:35.793991+00:00,attack,1.0,True,False,0.0,False
96b140fc-f3c6-4e44-a626-b90fd082ad08,attack,delayed_attack,True,1,1,1,45.0,2026-09-02T07:06:30.800244+00:00,2026-09-02T07:06:50.800244+00:00,2026-09-02T07:07:15.800244+00:00,45.0,1,2026-09-02 07:06:30.800244+00:00,2026-09-02 07:07:40.800244+00:00,attack,1.0,True,False,0.0,False
974c77f0-a560-4bc8-a336-9a36e9746e35,benign,benign_driver_admin,False,1,0,1,0.0,2026-09-02T07:06:30.797061+00:00,2026-09-02T07:06:32.797061+00:00,,,0,2026-09-02 07:06:30.797061+00:00,2026-09-02 07:06:38.797061+00:00,benign,0.0,False,False,0.0,False
97e9a058-6431-433c-b718-628f9c6e6f85,attack,collapsed_attack,True,1,1,1,4.0,2026-09-02T07:06:30.799997+00:00,2026-09-02T07:06:31.799997+00:00,2026-09-02T07:06:34.799997+00:00,4.0,1,2026-09-02 07:06:30.799997+00:00,2026-09-02 07:06:36.799997+00:00,attack,1.0,True,False,0.0,False
981fb9e6-b79c-4be7-b68c-4f2991f87fa6,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.799255+00:00,2026-09-02T07:06:31.799255+00:00,2026-09-02T07:06:34.799255+00:00,4.0,1,2026-09-02 07:06:30.799255+00:00,2026-09-02 07:06:36.799255+00:00,attack,1.0,True,False,0.0,False
9835d7e0-784e-4799-8bed-a2c7b7359213,attack,collapsed_attack,True,1,1,1,4.0,2026-09-02T07:06:30.799487+00:00,2026-09-02T07:06:31.799487+00:00,2026-09-02T07:06:34.799487+00:00,4.0,1,2026-09-02 07:06:30.799487+00:00,2026-09-02 07:06:36.799487+00:00,attack,1.0,True,False,0.0,False
99cabf88-895d-46c4-ac81-74b96743a6b5,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.799560+00:00,2026-09-02T07:06:32.799560+00:00,,,1,2026-09-02 07:06:30.799560+00:00,2026-09-02 07:06:35.799560+00:00,attack,1.0,True,False,0.0,False
9a965e23-f619-42e2-b562-118dc9a805df,benign,benign_driver_admin,False,1,0,1,0.0,2026-09-02T07:06:30.800410+00:00,2026-09-02T07:06:32.800410+00:00,,,0,2026-09-02 07:06:30.800410+00:00,2026-09-02 07:06:38.800410+00:00,benign,0.0,False,False,0.0,False
9c5281ca-44e1-41e7-9290-d275e3487832,attack,classic_attack,True,1,1,1,25.0,2026-09-02T07:06:30.795313+00:00,2026-09-02T07:06:38.795313+00:00,2026-09-02T07:06:55.795313+00:00,25.0,1,2026-09-02 07:06:30.795313+00:00,2026-09-02 07:07:20.795313+00:00,attack,1.0,True,False,0.0,False
9dea1971-1427-4851-9377-fe0ca237e4ea,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.793228+00:00,2026-09-02T07:06:31.793228+00:00,2026-09-02T07:06:34.793228+00:00,4.0,1,2026-09-02 07:06:30.793228+00:00,2026-09-02 07:06:36.793228+00:00,attack,1.0,True,False,0.0,False
9df648ce-7c57-4b00-8ec0-e82b7fdffbe2,attack,delayed_attack,True,1,1,1,45.0,2026-09-02T07:06:30.798099+00:00,2026-09-02T07:06:50.798099+00:00,2026-09-02T07:07:15.798099+00:00,45.0,1,2026-09-02 07:06:30.798099+00:00,2026-09-02 07:07:40.798099+00:00,attack,1.0,True,False,0.0,False
9e879a38-f15a-4346-a851-a0fa8b56565c,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.792900+00:00,2026-09-02T07:06:32.792900+00:00,,,1,2026-09-02 07:06:30.792900+00:00,2026-09-02 07:06:35.792900+00:00,attack,1.0,True,False,0.0,False
9eb87cba-18f8-474f-a2ae-056d9e5fc5b3,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.794469+00:00,2026-09-02T07:06:32.794469+00:00,,,1,2026-09-02 07:06:30.794469+00:00,2026-09-02 07:06:35.794469+00:00,attack,1.0,True,False,0.0,False
9f999001-26d3-471c-8c48-acca11a07062,benign,benign_driver_admin,False,1,0,1,0.0,2026-09-02T07:06:30.793681+00:00,2026-09-02T07:06:32.793681+00:00,,,0,2026-09-02 07:06:30.793681+00:00,2026-09-02 07:06:38.793681+00:00,benign,0.0,False,False,0.0,False
9fcab6e9-75b0-4a62-b1d1-c58776368e25,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.797119+00:00,2026-09-02T07:06:31.797119+00:00,2026-09-02T07:06:34.797119+00:00,4.0,1,2026-09-02 07:06:30.797119+00:00,2026-09-02 07:06:36.797119+00:00,attack,1.0,True,False,0.0,False
a010b9ea-42dd-4dd4-98e9-ecac73a9b8c0,benign,benign_driver_admin,False,1,0,1,0.0,2026-09-02T07:06:30.798880+00:00,2026-09-02T07:06:32.798880+00:00,,,0,2026-09-02 07:06:30.798880+00:00,2026-09-02 07:06:38.798880+00:00,benign,0.0,False,False,0.0,False
a09fc852-e4a2-4569-b765-1ce05cdec8a8,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.797239+00:00,2026-09-02T07:06:32.797239+00:00,,,1,2026-09-02 07:06:30.797239+00:00,2026-09-02 07:06:35.797239+00:00,attack,1.0,True,False,0.0,False
a1267a45-8f55-40b3-b35b-0147e5549991,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.793881+00:00,2026-09-02T07:06:31.793881+00:00,2026-09-02T07:06:34.793881+00:00,4.0,1,2026-09-02 07:06:30.793881+00:00,2026-09-02 07:06:36.793881+00:00,attack,1.0,True,False,0.0,False
a1438860-5e49-4098-95c4-18463e3c362e,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.795273+00:00,2026-09-02T07:06:31.795273+00:00,2026-09-02T07:06:34.795273+00:00,4.0,1,2026-09-02 07:06:30.795273+00:00,2026-09-02 07:06:36.795273+00:00,attack,1.0,True,False,0.0,False
a276648f-26ac-4b15-8124-e5a905a96b53,attack,classic_attack,True,1,1,1,25.0,2026-09-02T07:06:30.792501+00:00,2026-09-02T07:06:38.792501+00:00,2026-09-02T07:06:55.792501+00:00,25.0,1,2026-09-02 07:06:30.792501+00:00,2026-09-02 07:07:20.792501+00:00,attack,1.0,True,False,0.0,False
a55b151a-a9d1-46b3-833e-d920af88c200,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.792473+00:00,2026-09-02T07:06:31.792473+00:00,2026-09-02T07:06:34.792473+00:00,4.0,1,2026-09-02 07:06:30.792473+00:00,2026-09-02 07:06:36.792473+00:00,attack,1.0,True,False,0.0,False
a57d6baa-c1a8-4519-893a-dad24bb5b8d0,attack,delayed_attack,True,1,1,1,45.0,2026-09-02T07:06:30.798756+00:00,2026-09-02T07:06:50.798756+00:00,2026-09-02T07:07:15.798756+00:00,45.0,1,2026-09-02 07:06:30.798756+00:00,2026-09-02 07:07:40.798756+00:00,attack,1.0,True,False,0.0,False
a590c4a8-e5fe-4366-bc3d-7355696188e4,benign,benign_driver_admin,False,1,0,1,0.0,2026-09-02T07:06:30.795063+00:00,2026-09-02T07:06:32.795063+00:00,,,0,2026-09-02 07:06:30.795063+00:00,2026-09-02 07:06:38.795063+00:00,benign,0.0,False,False,0.0,False
a5fde2c9-e85a-4753-b91f-84ad3913dbaa,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.799952+00:00,2026-09-02T07:06:31.799952+00:00,2026-09-02T07:06:34.799952+00:00,4.0,1,2026-09-02 07:06:30.799952+00:00,2026-09-02 07:06:36.799952+00:00,attack,1.0,True,False,0.0,False
a715693f-7b90-4d09-b1af-be3e91bdbb24,attack,classic_attack,True,1,1,1,25.0,2026-09-02T07:06:30.797511+00:00,2026-09-02T07:06:38.797511+00:00,2026-09-02T07:06:55.797511+00:00,25.0,1,2026-09-02 07:06:30.797511+00:00,2026-09-02 07:07:20.797511+00:00,attack,1.0,True,False,0.0,False
a78df83f-d7a4-44a3-9fe2-ae7025d903c3,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.795824+00:00,2026-09-02T07:06:31.795824+00:00,2026-09-02T07:06:34.795824+00:00,4.0,1,2026-09-02 07:06:30.795824+00:00,2026-09-02 07:06:36.795824+00:00,attack,1.0,True,False,0.0,False
a83c15c8-49bc-4c57-b771-2cd26ac94f8f,attack,delayed_attack,True,1,1,1,45.0,2026-09-02T07:06:30.793863+00:00,2026-09-02T07:06:50.793863+00:00,2026-09-02T07:07:15.793863+00:00,45.0,1,2026-09-02 07:06:30.793863+00:00,2026-09-02 07:07:40.793863+00:00,attack,1.0,True,False,0.0,False
a88a8746-52c8-4533-924d-1e431a7a5359,benign,benign_driver_admin,False,1,0,1,0.0,2026-09-02T07:06:30.799542+00:00,2026-09-02T07:06:32.799542+00:00,,,0,2026-09-02 07:06:30.799542+00:00,2026-09-02 07:06:38.799542+00:00,benign,0.0,False,False,0.0,False
a964d5ef-7496-426e-973c-28a787bd58fd,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.796926+00:00,2026-09-02T07:06:32.796926+00:00,,,1,2026-09-02 07:06:30.796926+00:00,2026-09-02 07:06:35.796926+00:00,attack,1.0,True,False,0.0,False
a97cf40b-c037-4b23-b811-5fc4ab6d8c7b,attack,classic_attack,True,1,1,1,25.0,2026-09-02T07:06:30.794048+00:00,2026-09-02T07:06:38.794048+00:00,2026-09-02T07:06:55.794048+00:00,25.0,1,2026-09-02 07:06:30.794048+00:00,2026-09-02 07:07:20.794048+00:00,attack,1.0,True,False,0.0,False
aae0afbe-9cbf-4302-ad89-8108e3445ede,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.792637+00:00,2026-09-02T07:06:31.792637+00:00,2026-09-02T07:06:34.792637+00:00,4.0,1,2026-09-02 07:06:30.792637+00:00,2026-09-02 07:06:36.792637+00:00,attack,1.0,True,False,0.0,False
ab8e0abe-410e-4026-81b5-47e5bde93590,attack,collapsed_attack,True,1,1,1,4.0,2026-09-02T07:06:30.796695+00:00,2026-09-02T07:06:31.796695+00:00,2026-09-02T07:06:34.796695+00:00,4.0,1,2026-09-02 07:06:30.796695+00:00,2026-09-02 07:06:36.796695+00:00,attack,1.0,True,False,0.0,False
ac609561-51ae-4145-a46d-992fdc74f07d,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.794618+00:00,2026-09-02T07:06:32.794618+00:00,,,1,2026-09-02 07:06:30.794618+00:00,2026-09-02 07:06:35.794618+00:00,attack,1.0,True,False,0.0,False
acf6c8e6-81be-4474-b70e-971d33b229b9,attack,classic_attack,True,1,1,1,25.0,2026-09-02T07:06:30.799465+00:00,2026-09-02T07:06:38.799465+00:00,2026-09-02T07:06:55.799465+00:00,25.0,1,2026-09-02 07:06:30.799465+00:00,2026-09-02 07:07:20.799465+00:00,attack,1.0,True,False,0.0,False
ae072e33-7960-4f84-bd21-25138a24b9ca,benign,benign_driver_admin,False,1,0,1,0.0,2026-09-02T07:06:30.794452+00:00,2026-09-02T07:06:32.794452+00:00,,,0,2026-09-02 07:06:30.794452+00:00,2026-09-02 07:06:38.794452+00:00,benign,0.0,False,False,0.0,False
ae72fc54-b30d-422a-b24c-3b219542a3ca,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.800379+00:00,2026-09-02T07:06:40.800379+00:00,,,0,2026-09-02 07:06:30.800379+00:00,2026-09-02 07:07:14.800379+00:00,benign,0.0,False,False,0.0,False
af3e490b-08db-4680-9491-f23dfb6ea715,attack,collapsed_attack,True,1,1,1,4.0,2026-09-02T07:06:30.793483+00:00,2026-09-02T07:06:31.793483+00:00,2026-09-02T07:06:34.793483+00:00,4.0,1,2026-09-02 07:06:30.793483+00:00,2026-09-02 07:06:36.793483+00:00,attack,1.0,True,False,0.0,False
af97981a-a0aa-44f5-a8fb-445175c79667,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.796206+00:00,2026-09-02T07:06:40.796206+00:00,,,0,2026-09-02 07:06:30.796206+00:00,2026-09-02 07:07:25.796206+00:00,benign,0.0,False,False,0.0,False
afff5592-34e9-4762-aad8-ca9a98083059,attack,delayed_attack,True,1,1,1,45.0,2026-09-02T07:06:30.799416+00:00,2026-09-02T07:06:50.799416+00:00,2026-09-02T07:07:15.799416+00:00,45.0,1,2026-09-02 07:06:30.799416+00:00,2026-09-02 07:07:40.799416+00:00,attack,1.0,True,False,0.0,False
b08ad016-7a21-451d-849f-6eb99bb95316,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.798120+00:00,2026-09-02T07:06:31.798120+00:00,2026-09-02T07:06:34.798120+00:00,4.0,1,2026-09-02 07:06:30.798120+00:00,2026-09-02 07:06:36.798120+00:00,attack,1.0,True,False,0.0,False
b1499109-504e-43a7-85b8-a6f8468b4b6b,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.798186+00:00,2026-09-02T07:06:40.798186+00:00,,,0,2026-09-02 07:06:30.798186+00:00,2026-09-02 07:07:22.798186+00:00,benign,0.0,False,False,0.0,False
b1851ab4-0386-4f45-ae8c-a8efd1820387,attack,delayed_attack,True,1,1,1,45.0,2026-09-02T07:06:30.797465+00:00,2026-09-02T07:06:50.797465+00:00,2026-09-02T07:07:15.797465+00:00,45.0,1,2026-09-02 07:06:30.797465+00:00,2026-09-02 07:07:40.797465+00:00,attack,1.0,True,False,0.0,False
b1b18084-4a5c-4313-937e-0afbc1216420,attack,delayed_attack,True,1,1,1,45.0,2026-09-02T07:06:30.793716+00:00,2026-09-02T07:06:50.793716+00:00,2026-09-02T07:07:15.793716+00:00,45.0,1,2026-09-02 07:06:30.793716+00:00,2026-09-02 07:07:40.793716+00:00,attack,1.0,True,False,0.0,False
b1d1e4c1-d7eb-4a92-bfaf-292069cbfccc,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.796394+00:00,2026-09-02T07:06:40.796394+00:00,,,0,2026-09-02 07:06:30.796394+00:00,2026-09-02 07:07:23.796394+00:00,benign,0.0,False,False,0.0,False
b3084c30-eb5d-4c3c-a137-d72bc17978c6,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.797966+00:00,2026-09-02T07:06:31.797966+00:00,2026-09-02T07:06:34.797966+00:00,4.0,1,2026-09-02 07:06:30.797966+00:00,2026-09-02 07:06:36.797966+00:00,attack,1.0,True,False,0.0,False
b3d55cc0-9e73-4277-9256-64edbcd72a5c,benign,benign_driver_admin,False,1,0,1,0.0,2026-09-02T07:06:30.794596+00:00,2026-09-02T07:06:32.794596+00:00,,,0,2026-09-02 07:06:30.794596+00:00,2026-09-02 07:06:38.794596+00:00,benign,0.0,False,False,0.0,False
b4141397-1071-4023-8ae6-405e3012de5a,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.792998+00:00,2026-09-02T07:06:40.792998+00:00,,,0,2026-09-02 07:06:30.792998+00:00,2026-09-02 07:07:12.792998+00:00,benign,0.0,False,False,0.0,False
b5ffed77-3728-4521-8dc5-bc60c5295d48,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.792937+00:00,2026-09-02T07:06:31.792937+00:00,2026-09-02T07:06:34.792937+00:00,4.0,1,2026-09-02 07:06:30.792937+00:00,2026-09-02 07:06:36.792937+00:00,attack,1.0,True,False,0.0,False
b6a658ac-de37-4d6b-b9cc-71bd8b4ee046,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.799760+00:00,2026-09-02T07:06:32.799760+00:00,,,1,2026-09-02 07:06:30.799760+00:00,2026-09-02 07:06:35.799760+00:00,attack,1.0,True,False,0.0,False
b6a80a4a-2e09-436b-9f29-53ea471da72c,attack,classic_attack,True,1,1,1,25.0,2026-09-02T07:06:30.795680+00:00,2026-09-02T07:06:38.795680+00:00,2026-09-02T07:06:55.795680+00:00,25.0,1,2026-09-02 07:06:30.795680+00:00,2026-09-02 07:07:20.795680+00:00,attack,1.0,True,False,0.0,False
b6a8d538-b285-4e92-a031-37301aea0e74,attack,collapsed_attack,True,1,1,1,4.0,2026-09-02T07:06:30.794696+00:00,2026-09-02T07:06:31.794696+00:00,2026-09-02T07:06:34.794696+00:00,4.0,1,2026-09-02 07:06:30.794696+00:00,2026-09-02 07:06:36.794696+00:00,attack,1.0,True,False,0.0,False
b6ebeedb-5cca-44bc-a466-794ac0a1f8f6,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.799596+00:00,2026-09-02T07:06:31.799596+00:00,2026-09-02T07:06:34.799596+00:00,4.0,1,2026-09-02 07:06:30.799596+00:00,2026-09-02 07:06:36.799596+00:00,attack,1.0,True,False,0.0,False
b81b1812-2928-4331-a3c8-f829ad153c1e,attack,delayed_attack,True,1,1,1,45.0,2026-09-02T07:06:30.797098+00:00,2026-09-02T07:06:50.797098+00:00,2026-09-02T07:07:15.797098+00:00,45.0,1,2026-09-02 07:06:30.797098+00:00,2026-09-02 07:07:40.797098+00:00,attack,1.0,True,False,0.0,False
b84493a0-7f8a-4472-99c0-e3c791228ce0,attack,classic_attack,True,1,1,1,25.0,2026-09-02T07:06:30.793607+00:00,2026-09-02T07:06:38.793607+00:00,2026-09-02T07:06:55.793607+00:00,25.0,1,2026-09-02 07:06:30.793607+00:00,2026-09-02 07:07:20.793607+00:00,attack,1.0,True,False,0.0,False
bb8f477b-5bf3-442f-b47f-b14be63a34bc,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.794924+00:00,2026-09-02T07:06:32.794924+00:00,,,1,2026-09-02 07:06:30.794924+00:00,2026-09-02 07:06:35.794924+00:00,attack,1.0,True,False,0.0,False
bbd38c0c-1c1f-440e-a363-3ea67b289b43,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.796961+00:00,2026-09-02T07:06:31.796961+00:00,2026-09-02T07:06:34.796961+00:00,4.0,1,2026-09-02 07:06:30.796961+00:00,2026-09-02 07:06:36.796961+00:00,attack,1.0,True,False,0.0,False
bfb3c886-dcf9-4c4d-87d9-a4ad57f37921,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.799218+00:00,2026-09-02T07:06:32.799218+00:00,,,1,2026-09-02 07:06:30.799218+00:00,2026-09-02 07:06:35.799218+00:00,attack,1.0,True,False,0.0,False
bfb599d4-3361-4c73-949e-9b573e6b515f,attack,delayed_attack,True,1,1,1,45.0,2026-09-02T07:06:30.796628+00:00,2026-09-02T07:06:50.796628+00:00,2026-09-02T07:07:15.796628+00:00,45.0,1,2026-09-02 07:06:30.796628+00:00,2026-09-02 07:07:40.796628+00:00,attack,1.0,True,False,0.0,False
c01bc220-a51c-4ba8-8921-d7f15a26d2a6,benign,benign_driver_admin,False,1,0,1,0.0,2026-09-02T07:06:30.799196+00:00,2026-09-02T07:06:32.799196+00:00,,,0,2026-09-02 07:06:30.799196+00:00,2026-09-02 07:06:38.799196+00:00,benign,0.0,False,False,0.0,False
